id,value
1,245
2,491
3,2480
4,2325
5,4233
6,3338
7,3452
8,2440
9,2710
10,3240
11,399
12,2767
13,1945
14,863
15,4705
16,1073
17,874
18,278
19,3631
20,109
21,1152
22,4148
23,3101
24,2382
25,169
26,3957
27,2962
28,837
29,1906
30,1554
31,1479
32,388
33,1517
34,3353
35,1904
36,3677
37,702
38,3312
39,1240
40,1901
41,3664
42,1687
43,4177
44,2860
45,4616
46,633
47,1972
48,1094
49,53
50,4565
51,3402
52,4649
53,3249
54,1632
55,2424
56,359
57,3857
58,1427
59,4977
60,379
61,3805
62,4060
63,2961
64,782
65,416
66,2955
67,567
68,1635
69,3305
70,2843
71,2818
72,4571
73,3674
74,3306
75,466
76,2696
77,3708
78,927
79,196
80,649
81,1336
82,1664
83,4258
84,1590
85,1254
86,4968
87,4924
88,3406
89,4582
90,4752
91,4278
92,2425
93,2009
94,266
95,3489
96,4107
97,3975
98,4470
99,419
100,2756
101,143
102,1094
103,4021
104,1790
105,1383
106,3976
107,3355
108,1299
109,4114
110,2420
111,2295
112,4889
113,2885
114,4640
115,4009
116,4372
117,556
118,4903
119,4300
120,378
121,3032
122,1010
123,3844
124,1607
125,2699
126,4873
127,277
128,424
129,1817
130,966
131,855
132,1004
133,4929
134,921
135,4016
136,2266
137,3622
138,1235
139,610
140,4443
141,1674
142,936
143,355
144,3149
145,2643
146,1959
147,211
148,1728
149,324
150,4491
151,2221
152,1065
153,536
154,1377
155,1096
156,3262
157,3742
158,2646
159,1059
160,4290
161,1451
162,544
163,1238
164,1622
165,2338
166,3770
167,925
168,3415
169,1470
170,2806
171,4001
172,1392
173,1641
174,3815
175,3359
176,3129
177,3062
178,216
179,2320
180,3516
181,1923
182,1010
183,641
184,4063
185,4057
186,2063
187,1460
188,3534
189,941
190,3513
191,2107
192,3801
193,3165
194,4120
195,4726
196,3589
197,3221
198,3989
199,3797
200,2431
201,685
202,1087
203,2921
204,3433
205,3829
206,4860
207,2165
208,4108
209,1203
210,1687
211,1376
212,2949
213,3682
214,4952
215,3213
216,4757
217,2176
218,2494
219,3163
220,648
221,4316
222,1518
223,4891
224,3967
225,2371
226,4225
227,2542
228,3241
229,4765
230,583
231,3845
232,1933
233,286
234,1422
235,1644
236,4494
237,487
238,1930
239,3908
240,4987
241,3091
242,4071
243,2439
244,2979
245,3473
246,2102
247,164
248,1024
249,3690
250,2695
251,3829
252,3643
253,1153
254,183
255,484
256,3929
257,84
258,3643
259,4081
260,2286
261,3863
262,3975
263,1850
264,1095
265,1311
266,319
267,4093
268,435
269,3692
270,1211
271,3236
272,3794
273,3330
274,1720
275,108
276,3328
277,3803
278,2171
279,4123
280,4852
281,4102
282,1545
283,2951
284,4836
285,2729
286,3441
287,437
288,2909
289,2551
290,4112
291,2734
292,532
293,1701
294,119
295,4918
296,2976
297,1263
298,2229
299,1740
300,1152
301,2930
302,641
303,1033
304,1670
305,376
306,4121
307,2191
308,1782
309,767
310,2235
311,105
312,4489
313,1329
314,137
315,2075
316,2553
317,1207
318,1843
319,3562
320,3643
321,3999
322,478
323,4891
324,2557
325,4477
326,195
327,4932
328,2935
329,2522
330,2742
331,108
332,3445
333,3325
334,96
335,1533
336,4267
337,3432
338,2325
339,712
340,4470
341,3962
342,2368
343,3544
344,3102
345,4553
346,2242
347,2145
348,4160
349,4516
350,3676
351,260
352,4396
353,1822
354,1310
355,406
356,1235
357,3664
358,2058
359,3649
360,3094
361,1358
362,4220
363,4938
364,2839
365,1911
366,3551
367,3949
368,263
369,764
370,4052
371,2133
372,927
373,2881
374,2681
375,126
376,2957
377,4548
378,1041
379,934
380,1835
381,3866
382,84
383,1960
384,2020
385,3968
386,801
387,3590
388,239
389,4213
390,3299
391,1055
392,4926
393,4053
394,1452
395,3301
396,4256
397,1509
398,888
399,4818
400,4759
401,2503
402,1614
403,2030
404,163
405,2072
406,1902
407,2396
408,3092
409,4757
410,345
411,4984
412,704
413,4087
414,3211
415,875
416,3665
417,1753
418,591
419,1047
420,2241
421,4228
422,3551
423,4765
424,1299
425,2795
426,1415
427,3004
428,2018
429,2478
430,4135
431,2773
432,2866
433,3207
434,2808
435,2670
436,945
437,3147
438,3625
439,3687
440,3708
441,1598
442,2139
443,2351
444,997
445,1626
446,4852
447,2085
448,2315
449,2011
450,128
451,3675
452,1689
453,3677
454,3965
455,4511
456,2469
457,1342
458,363
459,2460
460,2223
461,877
462,3998
463,4883
464,4404
465,3938
466,1824
467,3766
468,4812
469,2285
470,3556
471,2516
472,2975
473,2706
474,2913
475,2172
476,2666
477,2328
478,2291
479,4365
480,2732
481,3993
482,4143
483,3519
484,1766
485,2617
486,2074
487,1225
488,4092
489,868
490,1214
491,2041
492,429
493,4980
494,3604
495,3776
496,3246
497,4161
498,4538
499,3497
500,2062
501,1831
502,4369
503,1257
504,3183
505,1417
506,2401
507,511
508,4311
509,1615
510,2895
511,4787
512,3096
513,2070
514,1992
515,4942
516,374
517,1362
518,3705
519,3131
520,3350
521,400
522,1319
523,3520
524,2017
525,1892
526,1700
527,654
528,1107
529,1443
530,2637
531,2198
532,3981
533,2905
534,2887
535,3761
536,4146
537,257
538,2626
539,3987
540,3687
541,1956
542,4186
543,1485
544,3013
545,1135
546,3702
547,3239
548,2997
549,4311
550,2218
551,1814
552,3204
553,2386
554,796
555,3408
556,925
557,2512
558,1756
559,4444
560,879
561,611
562,1832
563,410
564,2639
565,4974
566,4012
567,2949
568,722
569,4432
570,3144
571,718
572,4259
573,1262
574,1450
575,2049
576,3722
577,511
578,4251
579,4569
580,4047
581,3699
582,4693
583,2077
584,4060
585,4565
586,1486
587,3897
588,2932
589,4989
590,1772
591,1478
592,3934
593,2407
594,79
595,1321
596,4482
597,661
598,4018
599,4769
600,124
601,2958
602,718
603,3481
604,4975
605,3064
606,3995
607,1873
608,1728
609,4311
610,515
611,4600
612,4896
613,2410
614,2017
615,4758
616,857
617,1343
618,4504
619,4561
620,4040
621,4973
622,4222
623,4302
624,687
625,4226
626,55
627,972
628,1110
629,4936
630,1368
631,4390
632,3370
633,2052
634,3873
635,4609
636,1446
637,3945
638,3341
639,3491
640,466
641,3169
642,2618
643,2332
644,2387
645,4190
646,4072
647,4135
648,3342
649,4196
650,3725
651,3453
652,152
653,2021
654,441
655,1128
656,1565
657,1585
658,2370
659,52
660,1840
661,1424
662,1240
663,3210
664,4465
665,956
666,4031
667,1781
668,2107
669,3317
670,4421
671,1620
672,234
673,2317
674,3021
675,3199
676,336
677,2957
678,4840
679,1076
680,673
681,1001
682,224
683,2594
684,3294
685,1582
686,4234
687,3810
688,1763
689,329
690,613
691,1734
692,2252
693,1811
694,3754
695,1559
696,4347
697,1051
698,2073
699,3393
700,4565
701,2235
702,569
703,3243
704,1748
705,2337
706,3179
707,167
708,2366
709,1989
710,1770
711,4968
712,70
713,2286
714,4506
715,2990
716,1067
717,2969
718,3474
719,4741
720,4920
721,1558
722,622
723,4053
724,3784
725,1592
726,2978
727,4294
728,2544
729,3032
730,187
731,1523
732,160
733,1698
734,1104
735,4372
736,1701
737,4923
738,4345
739,2779
740,3297
741,336
742,903
743,822
744,1138
745,3762
746,3267
747,1958
748,3797
749,3552
750,2235
751,4992
752,1610
753,4243
754,4154
755,871
756,3395
757,859
758,4390
759,3089
760,1711
761,470
762,1915
763,4426
764,784
765,3026
766,1039
767,2497
768,4779
769,3343
770,400
771,1161
772,437
773,435
774,2707
775,2387
776,2279
777,990
778,4970
779,3345
780,1704
781,3127
782,4925
783,1025
784,2452
785,2865
786,3943
787,509
788,1865
789,937
790,1556
791,2768
792,1791
793,4965
794,1811
795,4803
796,4412
797,531
798,3950
799,501
800,3769
801,4780
802,1169
803,829
804,4972
805,2573
806,1305
807,4871
808,3999
809,4786
810,2731
811,662
812,2418
813,3149
814,3674
815,2896
816,2241
817,4651
818,2063
819,1254
820,1524
821,2949
822,2126
823,1975
824,3542
825,699
826,152
827,997
828,2326
829,2393
830,2404
831,326
832,1815
833,104
834,3104
835,74
836,175
837,2775
838,3819
839,946
840,2787
841,2094
842,1077
843,2639
844,1155
845,792
846,4723
847,1438
848,140
849,2793
850,2503
851,1833
852,3043
853,1150
854,3814
855,319
856,370
857,1755
858,2996
859,129
860,4603
861,2667
862,76
863,303
864,1114
865,2179
866,1090
867,1918
868,4737
869,3060
870,2462
871,4665
872,1080
873,394
874,2052
875,1104
876,1775
877,789
878,1300
879,2789
880,4756
881,3398
882,4369
883,3793
884,3403
885,1669
886,1534
887,1869
888,3860
889,2352
890,3846
891,4340
892,2290
893,2083
894,4963
895,1734
896,1455
897,4749
898,1961
899,537
900,2623
901,1179
902,4855
903,4295
904,256
905,600
906,3344
907,4975
908,2540
909,2037
910,4531
911,4563
912,3420
913,4538
914,361
915,3953
916,2651
917,4175
918,4245
919,3163
920,66
921,3031
922,874
923,881
924,4611
925,1945
926,186
927,4035
928,128
929,1994
930,1079
931,4480
932,4480
933,1985
934,1357
935,4126
936,732
937,2207
938,1014
939,2078
940,4658
941,1755
942,4403
943,3688
944,53
945,2112
946,2980
947,2093
948,2162
949,2256
950,1104
951,2943
952,231
953,2467
954,3096
955,3936
956,2110
957,1572
958,1394
959,3232
960,234
961,3024
962,287
963,1798
964,398
965,3862
966,460
967,1849
968,2469
969,3169
970,592
971,4465
972,305
973,2719
974,1184
975,783
976,3559
977,403
978,4022
979,4057
980,2601
981,4998
982,1667
983,4677
984,4118
985,663
986,2772
987,943
988,1857
989,1101
990,4879
991,96
992,3709
993,721
994,148
995,812
996,3267
997,1685
998,2598
999,2507
1000,3348
1001,3946
1002,935
1003,3996
1004,2983
1005,600
1006,1517
1007,466
1008,1478
1009,2867
1010,1953
1011,4459
1012,4802
1013,200
